OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
OI001044_2,ORD001044,P0092,3,133.23,399.69
OI001044_3,ORD001044,P0031,3,41.42,124.26
OI001045_1,ORD001045,P0019,1,113.33,113.33
OI001045_2,ORD001045,P0004,1,176.41,176.41
OI001046_1,ORD001046,P0004,3,176.41,529.23
OI001046_2,ORD001046,P0021,2,131.47,262.94
OI001046_3,ORD001046,P0049,1,188.99,188.99
OI001046_4,ORD001046,P0020,2,173.97,347.94
OI001047_1,ORD001047,P0088,2,149.11,298.22
OI001047_2,ORD001047,P0078,1,169.69,169.69
OI001048_1,ORD001048,P0036,3,21.34,64.02
OI001048_2,ORD001048,P0074,2,97.13,194.26
OI001049_1,ORD001049,P0062,4,112.08,448.32
OI001050_1,ORD001050,P0041,2,31.15,62.3
OI001050_2,ORD001050,P0042,4,31.1,124.4
OI001051_1,ORD001051,P0038,3,17.33,51.99
OI001051_2,ORD001051,P0005,4,112.77,451.08
OI001052_1,ORD001052,P0027,1,133.01,133.01
OI001053_1,ORD001053,P0040,4,27.38,109.52
OI001053_2,ORD001053,P0039,4,142.99,571.96
OI001054_1,ORD001054,P0093,4,30.0,120.0
OI001054_2,ORD001054,P0078,4,169.69,678.76
OI001054_3,ORD001054,P0055,3,61.33,183.99
OI001054_4,ORD001054,P0073,1,184.72,184.72
OI001055_1,ORD001055,P0079,1,139.87,139.87
OI001055_2,ORD001055,P0045,1,57.8,57.8
OI001056_1,ORD001056,P0093,3,30.0,90.0
OI001056_2,ORD001056,P0089,3,32.38,97.14
OI001056_3,ORD001056,P0025,4,111.24,444.96
OI001057_1,ORD001057,P0070,1,69.32,69.32
OI001057_2,ORD001057,P0068,4,99.69,398.76
OI001058_1,ORD001058,P0029,3,152.06,456.18
OI001058_2,ORD001058,P0072,1,24.01,24.01
OI001058_3,ORD001058,P0081,1,59.0,59.0
OI001058_4,ORD001058,P0071,3,34.61,103.83
OI001059_1,ORD001059,P0008,1,36.13,36.13
OI001059_2,ORD001059,P0051,1,111.2,111.2
OI001059_3,ORD001059,P0052,1,86.55,86.55
OI001060_1,ORD001060,P0079,3,139.87,419.61
OI001061_1,ORD001061,P0052,3,86.55,259.65
OI001061_2,ORD001061,P0067,1,7.73,7.73
OI001061_3,ORD001061,P0039,2,142.99,285.98
OI001061_4,ORD001061,P0019,1,113.33,113.33
OI001062_1,ORD001062,P0050,2,79.22,158.44
OI001062_2,ORD001062,P0001,4,144.87,579.48
OI001063_1,ORD001063,P0099,4,138.6,554.4
OI001063_2,ORD001063,P0048,4,51.56,206.24
OI001064_1,ORD001064,P0032,2,96.44,192.88
OI001064_2,ORD001064,P0086,2,31.04,62.08
OI001065_1,ORD001065,P0052,1,86.55,86.55
OI001065_2,ORD001065,P0035,4,97.37,389.48
OI001065_3,ORD001065,P0061,3,22.39,67.17
OI001066_1,ORD001066,P0082,2,44.76,89.52
OI001066_2,ORD001066,P0092,4,133.23,532.92
OI001066_3,ORD001066,P0022,1,70.65,70.65
OI001067_1,ORD001067,P0064,3,153.17,459.51
OI001068_1,ORD001068,P0017,1,61.56,61.56
OI001068_2,ORD001068,P0019,1,113.33,113.33
OI001069_1,ORD001069,P0079,2,139.87,279.74
OI001070_1,ORD001070,P0022,4,70.65,282.6
OI001070_2,ORD001070,P0078,1,169.69,169.69
OI001070_3,ORD001070,P0066,4,174.67,698.68
OI001071_1,ORD001071,P0074,1,97.13,97.13
OI001072_1,ORD001072,P0074,4,97.13,388.52
OI001072_2,ORD001072,P0092,4,133.23,532.92
OI001073_1,ORD001073,P0100,1,54.24,54.24
OI001074_1,ORD001074,P0082,3,44.76,134.28
OI001074_2,ORD001074,P0099,2,138.6,277.2
OI001074_3,ORD001074,P0078,2,169.69,339.38
OI001074_4,ORD001074,P0055,2,61.33,122.66
OI001075_1,ORD001075,P0024,2,21.59,43.18
OI001075_2,ORD001075,P0046,3,92.22,276.66
OI001075_3,ORD001075,P0043,3,68.42,205.26
OI001076_1,ORD001076,P0050,4,79.22,316.88
OI001076_2,ORD001076,P0044,1,136.57,136.57
OI001076_3,ORD001076,P0065,3,179.4,538.2
OI001077_1,ORD001077,P0016,2,161.33,322.66
OI001077_2,ORD001077,P0030,1,34.08,34.08
OI001077_3,ORD001077,P0015,2,112.2,224.4
OI001077_4,ORD001077,P0037,2,102.41,204.82
OI001078_1,ORD001078,P0050,1,79.22,79.22
OI001079_1,ORD001079,P0067,1,7.73,7.73
OI001080_1,ORD001080,P0013,2,71.44,142.88
OI001080_2,ORD001080,P0029,4,152.06,608.24
OI001081_1,ORD001081,P0022,1,70.65,70.65
OI001081_2,ORD001081,P0100,2,54.24,108.48
OI001082_1,ORD001082,P0023,2,149.87,299.74
OI001082_2,ORD001082,P0084,4,105.27,421.08
OI001082_3,ORD001082,P0078,1,169.69,169.69
OI001083_1,ORD001083,P0007,1,71.49,71.49
OI001083_2,ORD001083,P0038,1,17.33,17.33
OI001084_1,ORD001084,P0045,1,57.8,57.8
OI001084_2,ORD001084,P0065,3,179.4,538.2
OI001085_1,ORD001085,P0020,3,173.97,521.91
OI001086_1,ORD001086,P0082,1,44.76,44.76
OI001086_2,ORD001086,P0007,4,71.49,285.96
OI001086_3,ORD001086,P0018,3,150.9,452.7
OI001087_1,ORD001087,P0041,4,31.15,124.6
OI001087_2,ORD001087,P0056,3,66.57,199.71
OI001088_1,ORD001088,P0078,1,169.69,169.69
OI001088_2,ORD001088,P0084,4,105.27,421.08
OI001088_3,ORD001088,P0023,1,149.87,149.87
OI001089_1,ORD001089,P0053,2,129.22,258.44
OI001089_2,ORD001089,P0082,1,44.76,44.76
OI001089_3,ORD001089,P0058,4,17.55,70.2
OI001090_1,ORD001090,P0012,4,117.8,471.2
OI001090_2,ORD001090,P0038,1,17.33,17.33
OI001091_1,ORD001091,P0030,3,34.08,102.24
OI001091_2,ORD001091,P0070,2,69.32,138.64
OI001091_3,ORD001091,P0050,3,79.22,237.66
OI001092_1,ORD001092,P0057,1,113.45,113.45
OI001092_2,ORD001092,P0004,3,176.41,529.23
OI001092_3,ORD001092,P0069,3,106.21,318.63
OI001093_1,ORD001093,P0029,1,152.06,152.06
OI001093_2,ORD001093,P0028,4,104.91,419.64
OI001093_3,ORD001093,P0065,1,179.4,179.4
OI001094_1,ORD001094,P0080,1,46.24,46.24
OI001094_2,ORD001094,P0029,4,152.06,608.24
OI001094_3,ORD001094,P0049,1,188.99,188.99
OI001094_4,ORD001094,P0040,3,27.38,82.14
OI001095_1,ORD001095,P0068,2,99.69,199.38
OI001096_1,ORD001096,P0069,1,106.21,106.21
OI001096_2,ORD001096,P0002,2,29.1,58.2
OI001097_1,ORD001097,P0003,4,60.72,242.88
OI001097_2,ORD001097,P0055,4,61.33,245.32
OI001098_1,ORD001098,P0064,2,153.17,306.34
OI001098_2,ORD001098,P0094,2,188.21,376.42
OI001098_3,ORD001098,P0004,4,176.41,705.64
OI001099_1,ORD001099,P0048,2,51.56,103.12
OI001099_2,ORD001099,P0046,1,92.22,92.22
OI001099_3,ORD001099,P0008,3,36.13,108.39
OI001100_1,ORD001100,P0047,4,191.09,764.36
OI001100_2,ORD001100,P0037,1,102.41,102.41
OI001100_3,ORD001100,P0054,1,94.23,94.23
OI001101_1,ORD001101,P0020,3,173.97,521.91
OI001101_2,ORD001101,P0013,1,71.44,71.44
OI001101_3,ORD001101,P0033,1,81.28,81.28
OI001102_1,ORD001102,P0028,2,104.91,209.82
OI001102_2,ORD001102,P0055,3,61.33,183.99
OI001103_1,ORD001103,P0077,1,90.68,90.68
OI001103_2,ORD001103,P0055,3,61.33,183.99
OI001104_1,ORD001104,P0021,3,131.47,394.41
OI001105_1,ORD001105,P0067,3,7.73,23.19
OI001106_1,ORD001106,P0083,3,25.24,75.72
OI001107_1,ORD001107,P0098,1,133.13,133.13
OI001108_1,ORD001108,P0082,4,44.76,179.04
OI001109_1,ORD001109,P0009,3,47.47,142.41
OI001109_2,ORD001109,P0054,3,94.23,282.69
OI001110_1,ORD001110,P0040,1,27.38,27.38
OI001110_2,ORD001110,P0019,3,113.33,339.99
OI001110_3,ORD001110,P0007,3,71.49,214.47
OI001111_1,ORD001111,P0026,3,40.63,121.89
OI001112_1,ORD001112,P0004,2,176.41,352.82
OI001113_1,ORD001113,P0015,4,112.2,448.8
OI001113_2,ORD001113,P0049,2,188.99,377.98
OI001113_3,ORD001113,P0069,3,106.21,318.63
OI001114_1,ORD001114,P0072,4,24.01,96.04
OI001114_2,ORD001114,P0012,1,117.8,117.8
OI001114_3,ORD001114,P0037,2,102.41,204.82
OI001115_1,ORD001115,P0079,3,139.87,419.61
OI001115_2,ORD001115,P0082,3,44.76,134.28
OI001115_3,ORD001115,P0048,3,51.56,154.68
OI001115_4,ORD001115,P0039,4,142.99,571.96
OI001116_1,ORD001116,P0039,1,142.99,142.99
OI001117_1,ORD001117,P0069,4,106.21,424.84
OI001117_2,ORD001117,P0001,2,144.87,289.74
OI001117_3,ORD001117,P0029,1,152.06,152.06
OI001118_1,ORD001118,P0087,2,83.61,167.22
OI001118_2,ORD001118,P0006,3,138.79,416.37
OI001119_1,ORD001119,P0052,1,86.55,86.55
OI001119_2,ORD001119,P0027,1,133.01,133.01
OI001120_1,ORD001120,P0011,4,19.61,78.44
OI001120_2,ORD001120,P0073,1,184.72,184.72
OI001121_1,ORD001121,P0039,4,142.99,571.96
OI001121_2,ORD001121,P0001,1,144.87,144.87
OI001121_3,ORD001121,P0063,2,168.76,337.52
OI001121_4,ORD001121,P0048,3,51.56,154.68
OI001122_1,ORD001122,P0089,3,32.38,97.14
OI001122_2,ORD001122,P0055,1,61.33,61.33
OI001122_3,ORD001122,P0062,4,112.08,448.32
OI001123_1,ORD001123,P0010,1,32.29,32.29
OI001123_2,ORD001123,P0046,1,92.22,92.22
OI001124_1,ORD001124,P0075,1,127.46,127.46
OI001124_2,ORD001124,P0013,2,71.44,142.88
OI001125_1,ORD001125,P0014,4,12.88,51.52
OI001126_1,ORD001126,P0037,2,102.41,204.82
OI001126_2,ORD001126,P0060,3,72.63,217.89
OI001126_3,ORD001126,P0034,2,118.58,237.16
OI001127_1,ORD001127,P0028,4,104.91,419.64
OI001128_1,ORD001128,P0071,1,34.61,34.61
OI001129_1,ORD001129,P0005,4,112.77,451.08
OI001129_2,ORD001129,P0056,3,66.57,199.71
OI001130_1,ORD001130,P0097,1,156.58,156.58
OI001130_2,ORD001130,P0030,1,34.08,34.08
OI001130_3,ORD001130,P0002,3,29.1,87.3
OI001130_4,ORD001130,P0067,4,7.73,30.92
OI001131_1,ORD001131,P0007,3,71.49,214.47
OI001131_2,ORD001131,P0044,1,136.57,136.57
OI001132_1,ORD001132,P0019,2,113.33,226.66
OI001133_1,ORD001133,P0004,4,176.41,705.64
OI001133_2,ORD001133,P0075,2,127.46,254.92
OI001133_3,ORD001133,P0009,1,47.47,47.47
OI001134_1,ORD001134,P0070,4,69.32,277.28
OI001134_2,ORD001134,P0050,3,79.22,237.66
OI001134_3,ORD001134,P0096,4,69.19,276.76
OI001134_4,ORD001134,P0008,1,36.13,36.13
OI001135_1,ORD001135,P0039,3,142.99,428.97
OI001135_2,ORD001135,P0068,3,99.69,299.07
OI001136_1,ORD001136,P0001,4,144.87,579.48
OI001137_1,ORD001137,P0075,3,127.46,382.38
OI001137_2,ORD001137,P0005,2,112.77,225.54
OI001137_3,ORD001137,P0071,1,34.61,34.61
OI001137_4,ORD001137,P0081,4,59.0,236.0
OI001138_1,ORD001138,P0075,4,127.46,509.84
OI001138_2,ORD001138,P0006,2,138.79,277.58
OI001139_1,ORD001139,P0097,2,156.58,313.16
OI001140_1,ORD001140,P0053,4,129.22,516.88
OI001140_2,ORD001140,P0055,1,61.33,61.33
OI001140_3,ORD001140,P0020,3,173.97,521.91
OI001140_4,ORD001140,P0012,1,117.8,117.8
OI001141_1,ORD001141,P0066,1,174.67,174.67
OI001141_2,ORD001141,P0084,4,105.27,421.08
OI001141_3,ORD001141,P0030,3,34.08,102.24
OI001141_4,ORD001141,P0041,1,31.15,31.15
OI001142_1,ORD001142,P0024,1,21.59,21.59
OI001142_2,ORD001142,P0084,4,105.27,421.08
OI001142_3,ORD001142,P0007,4,71.49,285.96
OI001142_4,ORD001142,P0032,1,96.44,96.44
OI001143_1,ORD001143,P0004,1,176.41,176.41
OI001143_2,ORD001143,P0012,1,117.8,117.8
OI001143_3,ORD001143,P0048,2,51.56,103.12
OI001144_1,ORD001144,P0090,2,155.64,311.28
OI001144_2,ORD001144,P0013,3,71.44,214.32
OI001144_3,ORD001144,P0052,2,86.55,173.1
OI001145_1,ORD001145,P0037,4,102.41,409.64
OI001145_2,ORD001145,P0005,2,112.77,225.54
OI001145_3,ORD001145,P0050,4,79.22,316.88
OI001145_4,ORD001145,P0073,4,184.72,738.88
OI001146_1,ORD001146,P0007,3,71.49,214.47
OI001147_1,ORD001147,P0093,4,30.0,120.0
OI001147_2,ORD001147,P0092,3,133.23,399.69
OI001147_3,ORD001147,P0094,1,188.21,188.21
OI001148_1,ORD001148,P0059,3,37.27,111.81
OI001149_1,ORD001149,P0097,2,156.58,313.16
OI001149_2,ORD001149,P0012,4,117.8,471.2
OI001149_3,ORD001149,P0048,3,51.56,154.68
OI001150_1,ORD001150,P0005,4,112.77,451.08
OI001151_1,ORD001151,P0003,4,60.72,242.88
OI001151_2,ORD001151,P0036,1,21.34,21.34
OI001152_1,ORD001152,P0053,4,129.22,516.88
OI001152_2,ORD001152,P0055,2,61.33,122.66
OI001153_1,ORD001153,P0049,3,188.99,566.97
OI001153_2,ORD001153,P0019,3,113.33,339.99
OI001154_1,ORD001154,P0086,3,31.04,93.12
OI001155_1,ORD001155,P0062,2,112.08,224.16
OI001156_1,ORD001156,P0022,1,70.65,70.65
OI001156_2,ORD001156,P0015,4,112.2,448.8
OI001157_1,ORD001157,P0005,4,112.77,451.08
OI001157_2,ORD001157,P0048,2,51.56,103.12
OI001157_3,ORD001157,P0081,3,59.0,177.0
OI001157_4,ORD001157,P0027,2,133.01,266.02
OI001158_1,ORD001158,P0016,1,161.33,161.33
OI001159_1,ORD001159,P0067,3,7.73,23.19
OI001159_2,ORD001159,P0040,2,27.38,54.76
OI001159_3,ORD001159,P0031,2,41.42,82.84
OI001160_1,ORD001160,P0039,1,142.99,142.99
OI001160_2,ORD001160,P0009,1,47.47,47.47
OI001160_3,ORD001160,P0083,1,25.24,25.24
OI001160_4,ORD001160,P0013,3,71.44,214.32
OI001161_1,ORD001161,P0037,3,102.41,307.23
OI001161_2,ORD001161,P0031,4,41.42,165.68
OI001161_3,ORD001161,P0022,1,70.65,70.65
OI001162_1,ORD001162,P0058,1,17.55,17.55
OI001162_2,ORD001162,P0061,1,22.39,22.39
OI001162_3,ORD001162,P0060,1,72.63,72.63
OI001163_1,ORD001163,P0088,2,149.11,298.22
OI001164_1,ORD001164,P0060,2,72.63,145.26
OI001164_2,ORD001164,P0056,4,66.57,266.28
OI001164_3,ORD001164,P0069,1,106.21,106.21
OI001164_4,ORD001164,P0087,4,83.61,334.44
OI001165_1,ORD001165,P0041,1,31.15,31.15
OI001165_2,ORD001165,P0100,1,54.24,54.24
OI001166_1,ORD001166,P0063,4,168.76,675.04
OI001166_2,ORD001166,P0087,1,83.61,83.61
OI001166_3,ORD001166,P0012,4,117.8,471.2
OI001166_4,ORD001166,P0039,1,142.99,142.99
OI001167_1,ORD001167,P0031,2,41.42,82.84
OI001167_2,ORD001167,P0054,1,94.23,94.23
OI001167_3,ORD001167,P0061,2,22.39,44.78
OI001167_4,ORD001167,P0074,4,97.13,388.52
OI001168_1,ORD001168,P0093,1,30.0,30.0
OI001168_2,ORD001168,P0054,1,94.23,94.23
OI001168_3,ORD001168,P0064,3,153.17,459.51
OI001169_1,ORD001169,P0030,3,34.08,102.24
OI001169_2,ORD001169,P0038,2,17.33,34.66
OI001169_3,ORD001169,P0018,1,150.9,150.9
OI001170_1,ORD001170,P0075,1,127.46,127.46
OI001171_1,ORD001171,P0078,1,169.69,169.69
OI001171_2,ORD001171,P0082,3,44.76,134.28
OI001171_3,ORD001171,P0091,3,38.31,114.93
OI001172_1,ORD001172,P0017,4,61.56,246.24
OI001172_2,ORD001172,P0013,2,71.44,142.88
OI001173_1,ORD001173,P0089,3,32.38,97.14
OI001173_2,ORD001173,P0002,1,29.1,29.1
OI001174_1,ORD001174,P0060,4,72.63,290.52
OI001175_1,ORD001175,P0072,1,24.01,24.01
OI001176_1,ORD001176,P0074,4,97.13,388.52
OI001176_2,ORD001176,P0011,4,19.61,78.44
OI001176_3,ORD001176,P0014,2,12.88,25.76
OI001176_4,ORD001176,P0020,4,173.97,695.88
OI001177_1,ORD001177,P0094,1,188.21,188.21
OI001178_1,ORD001178,P0058,3,17.55,52.65
OI001178_2,ORD001178,P0078,2,169.69,339.38
OI001178_3,ORD001178,P0066,2,174.67,349.34
OI001178_4,ORD001178,P0085,2,78.24,156.48
OI001179_1,ORD001179,P0084,1,105.27,105.27
OI001179_2,ORD001179,P0040,3,27.38,82.14
OI001180_1,ORD001180,P0003,3,60.72,182.16
OI001180_2,ORD001180,P0013,3,71.44,214.32
OI001180_3,ORD001180,P0091,4,38.31,153.24
OI001181_1,ORD001181,P0091,2,38.31,76.62
OI001181_2,ORD001181,P0008,1,36.13,36.13
OI001181_3,ORD001181,P0017,3,61.56,184.68
OI001182_1,ORD001182,P0053,3,129.22,387.66
OI001182_2,ORD001182,P0051,4,111.2,444.8
OI001182_3,ORD001182,P0063,2,168.76,337.52
OI001183_1,ORD001183,P0008,4,36.13,144.52
OI001183_2,ORD001183,P0059,1,37.27,37.27
OI001183_3,ORD001183,P0055,1,61.33,61.33
OI001183_4,ORD001183,P0056,2,66.57,133.14
OI001184_1,ORD001184,P0066,4,174.67,698.68
OI001184_2,ORD001184,P0080,1,46.24,46.24
OI001184_3,ORD001184,P0072,3,24.01,72.03
OI001184_4,ORD001184,P0046,3,92.22,276.66
OI001185_1,ORD001185,P0099,4,138.6,554.4
OI001185_2,ORD001185,P0055,4,61.33,245.32
OI001185_3,ORD001185,P0059,3,37.27,111.81
OI001186_1,ORD001186,P0079,3,139.87,419.61
OI001186_2,ORD001186,P0006,3,138.79,416.37
OI001187_1,ORD001187,P0086,4,31.04,124.16
OI001187_2,ORD001187,P0016,4,161.33,645.32
OI001187_3,ORD001187,P0006,1,138.79,138.79
OI001188_1,ORD001188,P0078,4,169.69,678.76
OI001188_2,ORD001188,P0080,4,46.24,184.96
OI001188_3,ORD001188,P0075,2,127.46,254.92
OI001189_1,ORD001189,P0006,4,138.79,555.16
OI001189_2,ORD001189,P0096,4,69.19,276.76
OI001189_3,ORD001189,P0080,2,46.24,92.48
OI001190_1,ORD001190,P0080,2,46.24,92.48
OI001190_2,ORD001190,P0051,2,111.2,222.4
OI001190_3,ORD001190,P0096,1,69.19,69.19
OI001191_1,ORD001191,P0031,4,41.42,165.68
OI001191_2,ORD001191,P0019,1,113.33,113.33
OI001192_1,ORD001192,P0091,4,38.31,153.24
OI001192_2,ORD001192,P0028,4,104.91,419.64
OI001192_3,ORD001192,P0014,3,12.88,38.64
OI001193_1,ORD001193,P0010,1,32.29,32.29
OI001193_2,ORD001193,P0038,3,17.33,51.99
OI001193_3,ORD001193,P0082,3,44.76,134.28
OI001194_1,ORD001194,P0084,1,105.27,105.27
OI001194_2,ORD001194,P0057,4,113.45,453.8
OI001194_3,ORD001194,P0070,3,69.32,207.96
OI001195_1,ORD001195,P0052,4,86.55,346.2
OI001196_1,ORD001196,P0038,3,17.33,51.99
OI001196_2,ORD001196,P0076,3,113.02,339.06
OI001196_3,ORD001196,P0012,2,117.8,235.6
OI001197_1,ORD001197,P0001,4,144.87,579.48
OI001198_1,ORD001198,P0015,3,112.2,336.6
OI001198_2,ORD001198,P0025,4,111.24,444.96
OI001199_1,ORD001199,P0025,1,111.24,111.24
OI001199_2,ORD001199,P0093,2,30.0,60.0
OI001199_3,ORD001199,P0097,3,156.58,469.74
OI001200_1,ORD001200,P0034,3,118.58,355.74
OI001200_2,ORD001200,P0097,1,156.58,156.58
OI001200_3,ORD001200,P0001,1,144.87,144.87
